year,title,clean_test,budget,domgross,intgross,budget_2013,domgross_2013,intgross_2013,imdb_id,language,country,writer,metascore,imdb_rating,director,released,actors,genre,awards,runtime,type,poster,imdb_votes,error,rating
1988,Akira,notalk,8000000,19585,19585,15757176,38576,38576,94625,Japanese,Japan,"Katsuhiro Ohtomo (screenplay), Izô Hashimoto (screenplay), Katsuhiro Ohtomo (graphic novel)",76,8.1,Katsuhiro Ohtomo,24-Jul-01,"Mitsuo Iwata, Nozomu Sasaki, Mami Koyama, Tesshô Genda","Animation, Action, Adventure",1 win.,124 min,movie,http://ia.media-imdb.com/images/M/MV5BMjA5NzIwMjQ4MV5BMl5BanBnXkFtZTcwMDEwNzQyMQ@@._V1_SX300.jpg,"73,676",NA,1
1988,Beetle Juice,ok,15000000,73326666,73326666,29544705,144427648,144427648,94721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
1988,Bloodsport,notalk,1500000,11806119,11806119,2954471,23253887,23253887,92675,English,USA,"Sheldon Lettich (story), Sheldon Lettich (screenplay), Christopher Cosby (screenplay), Mel Friedman (screenplay)",NA,6.7,Newt Arnold,26-Feb-88,"Jean-Claude Van Damme, Donald Gibb, Leah Ayres, Norman Burton","Action, Biography, Drama",1 nomination.,92 min,movie,http://ia.media-imdb.com/images/M/MV5BMTc0MzQ5Mzk2NV5BMl5BanBnXkFtZTcwOTY1OTEyMQ@@._V1_SX300.jpg,"43,219",NA,1
1988,Child&#39;s Play,ok,9000000,33244684,44196684,17726823,65480292,87051866,94862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
1988,Dangerous Liaisons,ok,14000000,34700000,34700000,27575058,68346751,68346751,94947,English,"USA, UK","Christopher Hampton (play), Choderlos de Laclos (novel), Christopher Hampton (screenplay)",74,7.7,Stephen Frears,21-Dec-88,"Glenn Close, John Malkovich, Michelle Pfeiffer, Swoosie Kurtz","Drama, Romance",Won 3 Oscars. Another 17 wins & 18 nominations.,119 min,movie,http://ia.media-imdb.com/images/M/MV5BMTk5Mjk1MjEzOV5BMl5BanBnXkFtZTcwNzYzNDkxMQ@@._V1_SX300.jpg,"44,706",NA,3
1988,Die Hard,ok,28000000,81350242,139109346,55150116,160231261,273996307,95016,"English, German, Italian",USA,"Roderick Thorp (novel), Jeb Stuart (screenplay), Steven E. de Souza (screenplay)",70,8.3,John McTiernan,22-Jul-88,"Bruce Willis, Bonnie Bedelia, Reginald VelJohnson, Paul Gleason","Action, Thriller",Nominated for 4 Oscars. Another 6 wins & 2 nominations.,131 min,movie,http://ia.media-imdb.com/images/M/MV5BMTY4ODM0OTc2M15BMl5BanBnXkFtZTcwNzE0MTk3OA@@._V1_SX300.jpg,"431,784",NA,3
1988,Midnight Run,men,30000000,38413606,81613606,59089410,75661244,160749995,95631,English,USA,George Gallo,78,7.6,Martin Brest,20-Jul-88,"Robert De Niro, Charles Grodin, Yaphet Kotto, John Ashton","Action, Comedy, Crime",Nominated for 2 Golden Globes. Another 2 wins.,126 min,movie,http://ia.media-imdb.com/images/M/MV5BMTg0MTg2NTgyM15BMl5BanBnXkFtZTcwMzI3ODMyMQ@@._V1_SX300.jpg,"44,378",NA,2
1988,My Stepmother Is an Alien,ok,16000000,13854000,13854000,31514352,27287490,27287490,95687,English,USA,"Jerico, Herschel Weingrod, Timothy Harris, Jonathan Reynolds",NA,5.1,Richard Benjamin,9-Dec-88,"Dan Aykroyd, Kim Basinger, Jon Lovitz, Alyson Hannigan","Comedy, Sci-Fi",4 nominations.,105 min,movie,http://ia.media-imdb.com/images/M/MV5BMTM5OTI0MzM5Nl5BMl5BanBnXkFtZTcwOTcwMjcyMQ@@._V1_SX300.jpg,"18,140",NA,3
1988,Mystic Pizza,ok,6000000,12793213,12793213,11817882,25198114,25198114,95690,English,USA,"Amy Holden Jones (story), Amy Holden Jones (screenplay), Perry Howze (screenplay), Randy Howze (screenplay), Alfred Uhry (screenplay)",60,6.1,Donald Petrie,21-Oct-88,"Annabeth Gish, Julia Roberts, Lili Taylor, Vincent D'Onofrio","Comedy, Drama, Romance",1 win & 4 nominations.,104 min,movie,http://ia.media-imdb.com/images/M/MV5BMTU1NDk1MTkzMF5BMl5BanBnXkFtZTcwMzY0MDQ1NA@@._V1_SX300.jpg,"14,270",NA,3
1988,Poltergeist III,ok,9500000,14114000,14114000,18711647,27799598,27799598,95889,English,USA,"Gary Sherman, Brian Taggert",NA,4.4,Gary Sherman,10-Jun-88,"Tom Skerritt, Nancy Allen, Heather O'Rourke, Zelda Rubinstein","Horror, Thriller",2 nominations.,98 min,movie,http://ia.media-imdb.com/images/M/MV5BMTYxODA5ODk2Ml5BMl5BanBnXkFtZTcwNTY5NTk1NA@@._V1_SX300.jpg,"9,915",NA,3
1988,Rain Man,notalk,25000000,172825435,412800000,49241175,340405101,813070285,95953,"English, Italian",USA,"Barry Morrow (story), Ronald Bass (screenplay), Barry Morrow (screenplay)",65,8,Barry Levinson,16-Dec-88,"Dustin Hoffman, Tom Cruise, Valeria Golino, Gerald R. Molen",Drama,Won 4 Oscars. Another 21 wins & 19 nominations.,133 min,movie,http://ia.media-imdb.com/images/M/MV5BMTQ4NTA1NDU3NV5BMl5BanBnXkFtZTcwODUwMTU2NA@@._V1_SX300.jpg,"307,806",NA,1
1988,Scrooged,ok,32000000,60328558,60328558,63028704,118825964,118825964,96061,English,USA,"Mitch Glazer, Michael O'Donoghue, Charles Dickens (novel)",38,7,Richard Donner,23-Nov-88,"Bill Murray, Karen Allen, John Forsythe, John Glover","Comedy, Drama, Fantasy",Nominated for 1 Oscar. Another 1 win & 3 nominations.,101 min,movie,http://ia.media-imdb.com/images/M/MV5BMjA5NzE4NTE4NF5BMl5BanBnXkFtZTcwNTI1NDIyMQ@@._V1_SX300.jpg,"46,417",NA,3
1988,The Land Before Time,ok,12300000,48092846,81972846,24226658,94725930,161457571,95489,English,"USA, Ireland","Stu Krieger (screenplay), Judy Freudberg (story), Tony Geiss (story)",NA,7.3,Don Bluth,18-Nov-88,"Judith Barsi, Pat Hingle, Gabriel Damon, Helen Shaver","Animation, Adventure, Family",2 nominations.,69 min,movie,http://ia.media-imdb.com/images/M/MV5BOTkyNjQ0MDA1OV5BMl5BanBnXkFtZTcwMDkyMTYyMQ@@._V1_SX300.jpg,"46,543",NA,3
1988,The Last Temptation of Christ,men,7000000,8373585,8373585,13787529,16493007,16493007,95497,English,"USA, Canada","Nikos Kazantzakis (novel), Paul Schrader (screenplay)",80,7.6,Martin Scorsese,22-Sep-88,"Willem Dafoe, Harvey Keitel, Paul Greco, Steve Shill",Drama,Nominated for 1 Oscar. Another 3 wins & 5 nominations.,164 min,movie,http://ia.media-imdb.com/images/M/MV5BNzA1NDYzNjA4MF5BMl5BanBnXkFtZTYwOTYzMDg4._V1_SX300.jpg,"32,723",NA,2
1988,They Live,nowomen,4000000,13000000,13000000,7878588,25605411,25605411,96256,English,USA,"Ray Nelson (short story ""Eight O'Clock in the Morning""), John Carpenter (screenplay)",52,7.3,John Carpenter,4-Nov-88,"Roddy Piper, Keith David, Meg Foster, George 'Buck' Flower","Action, Horror, Sci-Fi",3 nominations.,93 min,movie,http://ia.media-imdb.com/images/M/MV5BMjIzNjgzNzE5N15BMl5BanBnXkFtZTgwMTk4Mjc1MDE@._V1_SX300.jpg,"51,011",NA,0
1988,Twins,men,15000000,111936388,216600000,29544705,220475172,426625542,96320,English,USA,"William Davies, William Osborne, Timothy Harris, Herschel Weingrod",53,5.9,Ivan Reitman,9-Dec-88,"Arnold Schwarzenegger, Danny DeVito, Kelly Preston, Chloe Webb","Comedy, Drama",Nominated for 1 Golden Globe. Another 4 wins.,107 min,movie,http://ia.media-imdb.com/images/M/MV5BMTgwNzYwNTQ0OF5BMl5BanBnXkFtZTcwMzk1ODcxMQ@@._V1_SX300.jpg,"66,325",NA,2
1988,Who Framed Roger Rabbit,notalk,70000000,154112492,351500000,137875291,303547209,692330924,96438,English,USA,"Gary K. Wolf (novel), Jeffrey Price (screenplay), Peter S. Seaman (screenplay)",83,7.7,Robert Zemeckis,22-Jun-88,"Bob Hoskins, Christopher Lloyd, Joanna Cassidy, Charles Fleischer","Animation, Comedy, Crime",Won 3 Oscars. Another 18 wins & 21 nominations.,104 min,movie,http://ia.media-imdb.com/images/M/MV5BMTgxOTE1NjA0OV5BMl5BanBnXkFtZTcwODM3MTYxMQ@@._V1_SX300.jpg,"105,875",NA,1
1988,Young Guns,notalk,13000000,44726644,44726644,25605411,88095701,88095701,96487,English,USA,John Fusco,50,6.8,Christopher Cain,12-Aug-88,"Emilio Estevez, Kiefer Sutherland, Lou Diamond Phillips, Charlie Sheen","Action, Crime, Drama",1 win & 2 nominations.,107 min,movie,http://ia.media-imdb.com/images/M/MV5BMjEzMzIyMjM3NV5BMl5BanBnXkFtZTcwMjgxNDcxMQ@@._V1_SX300.jpg,"34,765",NA,1
1987,Beverly Hills Cop II,notalk,20000000,153665036,276665036,41007948,315074388,567273267,92644,English,USA,"Danilo Bach (characters), Daniel Petrie Jr. (characters), Eddie Murphy (story), Robert D. Wachs (story), Larry Ferguson (screenplay), Warren Skaaren (screenplay)",48,6.4,Tony Scott,20-May-87,"Eddie Murphy, Judge Reinhold, Jürgen Prochnow, Ronny Cox","Action, Comedy, Crime",Nominated for 1 Oscar. Another 6 wins & 1 nomination.,100 min,movie,http://ia.media-imdb.com/images/M/MV5BMTM3MjA5ODAzOF5BMl5BanBnXkFtZTcwMTEwOTM4OA@@._V1_SX300.jpg,"65,976",NA,1
1987,Evil Dead II,dubious,3500000,5923044,5923044,7176391,12144594,12144594,92991,English,USA,"Sam Raimi, Scott Spiegel",69,7.9,Sam Raimi,13-Mar-87,"Bruce Campbell, Sarah Berry, Dan Hicks, Kassie Wesley DePaiva","Comedy, Horror",5 nominations.,84 min,movie,http://ia.media-imdb.com/images/M/MV5BMTI0ODQzMzY5N15BMl5BanBnXkFtZTYwMDE0NTU5._V1_SX300.jpg,"85,942",NA,-1
1987,Fatal Attraction,dubious,14000000,156645693,320100000,28705563,321185920,656332204,93010,English,USA,"James Dearden (screenplay), James Dearden (short film)",67,6.9,Adrian Lyne,18-Sep-87,"Michael Douglas, Glenn Close, Anne Archer, Ellen Hamilton Latzen","Drama, Thriller",Nominated for 6 Oscars. Another 7 wins & 14 nominations.,119 min,movie,http://ia.media-imdb.com/images/M/MV5BMTcyODA3NjcxMl5BMl5BanBnXkFtZTcwOTY1NTk3OA@@._V1_SX300.jpg,"42,196",NA,-1
1987,"Good Morning, Vietnam",notalk,13000000,123922370,123922370,26655166,254090104,254090104,93105,English,USA,Mitch Markowitz,NA,7.2,Barry Levinson,15-Jan-88,"Robin Williams, Forest Whitaker, Tung Thanh Tran, Chintara Sukapatana","Comedy, Drama, War",Nominated for 1 Oscar. Another 6 wins & 3 nominations.,121 min,movie,http://ia.media-imdb.com/images/M/MV5BMTQwMDExNzk4MV5BMl5BanBnXkFtZTgwODc3NjIyMDE@._V1_SX300.jpg,"65,835",NA,1
1987,Hellraiser,ok,1000000,14564000,14564000,2050397,29861988,29861988,93177,English,UK,Clive Barker,NA,7.1,Clive Barker,18-Sep-87,"Andrew Robinson, Clare Higgins, Ashley Laurence, Sean Chapman",Horror,2 wins & 5 nominations.,94 min,movie,http://ia.media-imdb.com/images/M/MV5BMTkyNzc4NjkwNV5BMl5BanBnXkFtZTgwNzI2Mjc1MDE@._V1_SX300.jpg,"59,005",NA,3
1987,Lethal Weapon,notalk,15000000,65192350,120192350,30755961,133670224,246442080,93409,English,USA,Shane Black,67,7.6,Richard Donner,6-Mar-87,"Mel Gibson, Danny Glover, Gary Busey, Mitch Ryan","Action, Thriller",Nominated for 1 Oscar. Another 5 wins & 1 nomination.,110 min,movie,http://ia.media-imdb.com/images/M/MV5BMTU1MDMzOTcxNV5BMl5BanBnXkFtZTcwNDY5NjQyMQ@@._V1_SX300.jpg,"153,833",NA,1
1987,Predator,nowomen,18000000,59735548,98267558,36907153,122481612,201487544,93773,"English, Spanish",USA,"Jim Thomas, John Thomas",36,7.9,John McTiernan,12-Jun-87,"Arnold Schwarzenegger, Carl Weathers, Elpidia Carrillo, Bill Duke","Action, Adventure, Sci-Fi",Nominated for 1 Oscar. Another 3 wins & 4 nominations.,107 min,movie,http://ia.media-imdb.com/images/M/MV5BMTM1Njk0MjIwN15BMl5BanBnXkFtZTcwNzgwNzEyMQ@@._V1_SX300.jpg,"222,991",NA,0
1987,Radio Days,notalk,16000000,14792779,14792779,32806358,30331075,30331075,93818,English,USA,Woody Allen,NA,7.6,Woody Allen,30-Jan-87,"Mike Starr, Paul Herman, Don Pardo, Martin Rosenblatt",Comedy,Nominated for 2 Oscars. Another 2 wins & 7 nominations.,88 min,movie,http://ia.media-imdb.com/images/M/MV5BMTYwNDg1NDYzOF5BMl5BanBnXkFtZTcwMDIwMzg4NA@@._V1_SX300.jpg,"18,826",NA,1
1987,RoboCop,notalk,120000000,54764805,221577330,246047687,112289613,454321579,93870,English,USA,"Edward Neumeier, Michael Miner",67,7.5,Paul Verhoeven,17-Jul-87,"Peter Weller, Nancy Allen, Dan O'Herlihy, Ronny Cox","Action, Crime, Sci-Fi",Nominated for 2 Oscars. Another 11 wins & 10 nominations.,102 min,movie,http://ia.media-imdb.com/images/M/MV5BMTk1MDUzMTQ3OV5BMl5BanBnXkFtZTcwMDAwNTk0NA@@._V1_SX300.jpg,"132,804",NA,1
1987,Spaceballs,dubious,22700000,38119483,38119483,46544021,78160088,78160088,94012,English,USA,"Mel Brooks, Thomas Meehan, Ronny Graham",46,7.1,Mel Brooks,24-Jun-87,"Mel Brooks, John Candy, Rick Moranis, Bill Pullman","Adventure, Comedy, Sci-Fi",N/A,96 min,movie,http://ia.media-imdb.com/images/M/MV5BMTM3Mzg0Mzc2NF5BMl5BanBnXkFtZTcwNDEwNTk0NA@@._V1_SX300.jpg,"105,340",NA,-1
1987,Superman IV: The Quest for Peace,ok,17000000,11227824,11227824,34856756,23021501,23021501,94074,"English, Russian, French, Italian","UK, USA","Christopher Reeve (story), Lawrence Konner (story), Mark Rosenthal (story), Lawrence Konner (screenplay), Mark Rosenthal (screenplay), Joe Shuster (characters), Jerry Siegel (characters)",22,3.6,Sidney J. Furie,24-Jul-87,"Christopher Reeve, Gene Hackman, Jackie Cooper, Marc McClure","Action, Adventure, Family",1 win & 4 nominations.,93 min,movie,http://ia.media-imdb.com/images/M/MV5BMTQyMjI0ODcyNV5BMl5BanBnXkFtZTcwNDQ1OTMyMQ@@._V1_SX300.jpg,"27,318",NA,3
1987,The Last Emperor,dubious,25000000,43984000,43984000,51259935,90184679,90184679,93389,"English, Mandarin, Japanese, Russian","China, Italy, UK, France","Mark Peploe (screenplay), Bernardo Bertolucci (screenplay), Enzo Ungari (initial screenplay collaboration)",76,7.8,Bernardo Bertolucci,15-Apr-88,"John Lone, Joan Chen, Peter O'Toole, Ruocheng Ying","Biography, Drama, History",Won 9 Oscars. Another 44 wins & 13 nominations.,163 min,movie,http://ia.media-imdb.com/images/M/MV5BMTQyNDE4MDk4MV5BMl5BanBnXkFtZTcwMjIyMjU1MQ@@._V1_SX300.jpg,"53,818",NA,-1
1987,The Lost Boys,notalk,8500000,32222567,32222567,17428378,66069067,66069067,93437,English,USA,"Janice Fischer (story), James Jeremias (story), Janice Fischer (screenplay), James Jeremias (screenplay), Jeffrey Boam (screenplay)",63,7.2,Joel Schumacher,31-Jul-87,"Jason Patric, Corey Haim, Dianne Wiest, Barnard Hughes","Comedy, Horror",3 wins & 5 nominations.,97 min,movie,http://ia.media-imdb.com/images/M/MV5BMjE2NTAxNDM5OV5BMl5BanBnXkFtZTgwMjg0NzQxMTE@._V1_SX300.jpg,"72,942",NA,1
1987,The Princess Bride,men,15000000,30857000,30857000,30755961,63269112,63269112,93779,English,USA,"William Goldman (book), William Goldman (screenplay)",77,8.2,Rob Reiner,9-Oct-87,"Cary Elwes, Mandy Patinkin, Chris Sarandon, Christopher Guest","Adventure, Comedy, Family",Nominated for 1 Oscar. Another 5 wins & 8 nominations.,98 min,movie,http://ia.media-imdb.com/images/M/MV5BMTkzMDgyNjQwM15BMl5BanBnXkFtZTgwNTg2Mjc1MDE@._V1_SX300.jpg,"223,131",NA,2
1986,Aliens,ok,17000000,85160248,183316455,36104000,180860331,389321020,90605,English,"USA, UK","James Cameron (story), David Giler (story), Walter Hill (story), Dan O'Bannon (characters), Ronald Shusett (characters), James Cameron (screenplay)",87,8.5,James Cameron,18-Jul-86,"Sigourney Weaver, Carrie Henn, Michael Biehn, Paul Reiser","Action, Adventure, Sci-Fi",Won 2 Oscars. Another 16 wins & 21 nominations.,137 min,movie,http://ia.media-imdb.com/images/M/MV5BMTYzNzU5MzQ4OV5BMl5BanBnXkFtZTcwMDcxNDg3OA@@._V1_SX300.jpg,"353,331",NA,3
1986,Crocodile Dundee,dubious,5000000,174803506,328000000,10618824,371241520,696594829,90555,English,Australia,"John Cornell (screenplay), Paul Hogan (screenplay), Paul Hogan (story), Ken Shadie (screenplay)",NA,6.5,Peter Faiman,26-Sep-86,"Paul Hogan, Linda Kozlowski, John Meillon, David Gulpilil","Adventure, Comedy",Nominated for 1 Oscar. Another 3 wins & 7 nominations.,97 min,movie,http://ia.media-imdb.com/images/M/MV5BMTg0MTU1MTg4NF5BMl5BanBnXkFtZTgwMDgzNzYxMTE@._V1_SX300.jpg,"61,861",NA,-1
1986,Highlander,ok,16000000,5900000,12900000,33980236,12530212,27396565,91203,English,UK,"Gregory Widen (story), Gregory Widen (screenplay), Peter Bellwood (screenplay), Larry Ferguson (screenplay)",NA,7.2,Russell Mulcahy,7-Mar-86,"Christopher Lambert, Roxanne Hart, Clancy Brown, Sean Connery","Action, Adventure, Fantasy",N/A,116 min,movie,http://ia.media-imdb.com/images/M/MV5BMTM4MzU4MDk2MF5BMl5BanBnXkFtZTcwMDQzNzQzMQ@@._V1_SX300.jpg,"80,331",NA,3
1986,Howard The Duck,dubious,30000000,16295774,16295774,63712942,34608390,34608390,91225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
1986,Little Shop of Horrors,notalk,30000000,38747385,38747385,63712942,82290329,82290329,91419,English,USA,"Howard Ashman (screenplay), Howard Ashman (musical play ""Little Shop of Horrors""), Roger Corman (based on the film by), Charles B. Griffith",81,6.9,Frank Oz,19-Dec-86,"Levi Stubbs, Rick Moranis, Ellen Greene, Vincent Gardenia","Comedy, Horror, Musical",Nominated for 2 Oscars. Another 2 wins & 11 nominations.,94 min,movie,http://ia.media-imdb.com/images/M/MV5BMTIxNTY5NzkwM15BMl5BanBnXkFtZTcwNzQ3NzYxMQ@@._V1_SX300.jpg,"38,745",NA,1
1986,Peggy Sue Got Married,ok,18000000,41382841,41382841,38227765,87887418,87887418,91738,English,USA,"Jerry Leichtling, Arlene Sarner",NA,6.3,Francis Ford Coppola,10-Oct-86,"Kathleen Turner, Nicolas Cage, Barry Miller, Catherine Hicks","Comedy, Drama, Fantasy",Nominated for 3 Oscars. Another 5 wins & 7 nominations.,103 min,movie,http://ia.media-imdb.com/images/M/MV5BMTYxNzI3NjUyM15BMl5BanBnXkFtZTcwOTU2MjUyMQ@@._V1_SX300.jpg,"23,016",NA,3
1986,Platoon,nowomen,6000000,137963328,137963328,12742588,293001649,293001649,91763,"English, Vietnamese","UK, USA",Oliver Stone,NA,8.2,Oliver Stone,6-Feb-87,"Keith David, Forest Whitaker, Francesco Quinn, Kevin Dillon","Action, Drama, War",Won 4 Oscars. Another 22 wins & 10 nominations.,120 min,movie,http://ia.media-imdb.com/images/M/MV5BNTU3NzY4ODY5MF5BMl5BanBnXkFtZTcwOTkzNzE1NA@@._V1_SX300.jpg,"217,637",NA,0
1986,Stand By Me,nowomen,8000000,52287414,52287414,16990118,111046165,111046165,92005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1986,The Clan of the Cave Bear,ok,15000000,1953732,1953732,31856471,4149267,4149267,90848,English,USA,"Jean M. Auel (novel), John Sayles (screenplay)",NA,5.3,Michael Chapman,17-Jan-86,"Daryl Hannah, Pamela Reed, James Remar, Thomas G. Waites","Adventure, Drama, Fantasy",N/A,98 min,movie,http://ia.media-imdb.com/images/M/MV5BMTM4NDY4NjYwOF5BMl5BanBnXkFtZTcwODQyODMyMQ@@._V1_SX300.jpg,"4,258",NA,3
1986,Top Gun,men,15000000,179800601,356800601,31856471,381854174,757760530,92099,English,USA,"Jim Cash, Jack Epps Jr., Ehud Yonay (magazine article ""Top Guns"")",NA,6.8,Tony Scott,16-May-86,"Tom Cruise, Kelly McGillis, Val Kilmer, Anthony Edwards","Action, Drama, Romance",Won 1 Oscar. Another 9 wins & 5 nominations.,110 min,movie,http://ia.media-imdb.com/images/M/MV5BMTY3ODg4OTU3Nl5BMl5BanBnXkFtZTYwMjI1Nzg4._V1_SX300.jpg,"166,022",NA,2
1985,Back to the Future,notalk,19000000,210609762,383874862,41136059,455981879,831110482,88763,English,USA,"Robert Zemeckis, Bob Gale",86,8.5,Robert Zemeckis,3-Jul-85,"Michael J. Fox, Christopher Lloyd, Lea Thompson, Crispin Glover","Adventure, Comedy, Sci-Fi",Won 1 Oscar. Another 13 wins & 24 nominations.,116 min,movie,http://ia.media-imdb.com/images/M/MV5BMTk4OTQ1OTMwN15BMl5BanBnXkFtZTcwOTIwMzM3MQ@@._V1_SX300.jpg,"480,044",NA,1
1985,Brazil,ok,15000000,9929135,9929135,32475836,21497131,21497131,88846,English,UK,"Terry Gilliam (screenplay), Tom Stoppard (screenplay), Charles McKeown (screenplay)",88,8,Terry Gilliam,18-Dec-85,"Jonathan Pryce, Robert De Niro, Katherine Helmond, Ian Holm","Drama, Fantasy, Sci-Fi",Nominated for 2 Oscars. Another 10 wins & 1 nomination.,132 min,movie,http://ia.media-imdb.com/images/M/MV5BMTIwMDQ1NzQyOF5BMl5BanBnXkFtZTcwMTE4MDQzMQ@@._V1_SX300.jpg,"125,144",NA,3
1985,Commando,notalk,10000000,35073978,35073978,21650558,75937118,75937118,88944,English,USA,"Jeph Loeb (story), Matthew Weisman (story), Steven E. de Souza (story), Steven E. de Souza (screenplay)",NA,6.6,Mark L. Lester,4-Oct-85,"Arnold Schwarzenegger, Rae Dawn Chong, Dan Hedaya, Vernon Wells","Action, Thriller",2 nominations.,90 min,movie,http://ia.media-imdb.com/images/M/MV5BMTcyNzY4NjA2MF5BMl5BanBnXkFtZTcwNTkzNjk0MQ@@._V1_SX300.jpg,"80,951",NA,1
1985,Day of the Dead,nowomen,18000000,#N/A,#N/A,38971004,#N/A,#N/A,88993,English,USA,George A. Romero,NA,7.2,George A. Romero,19-Jul-85,"Lori Cardille, Terry Alexander, Joseph Pilato, Jarlath Conroy",Horror,2 wins.,96 min,movie,http://ia.media-imdb.com/images/M/MV5BMjEwNjQ5NDU4OF5BMl5BanBnXkFtZTYwOTI2NzA5._V1_SX300.jpg,"39,680",NA,0
1985,Ladyhawke,nowomen,20000000,18400000,18400000,43301115,39837026,39837026,89457,English,USA,"Edward Khmara (story), Edward Khmara (screenplay), Michael Thomas (screenplay), Tom Mankiewicz (screenplay), David Webb Peoples (screenplay)",NA,6.9,Richard Donner,12-Apr-85,"Matthew Broderick, Rutger Hauer, Michelle Pfeiffer, Leo McKern","Adventure, Drama, Fantasy",Nominated for 2 Oscars. Another 4 wins & 4 nominations.,121 min,movie,http://ia.media-imdb.com/images/M/MV5BMTc1MDI3NDcwOV5BMl5BanBnXkFtZTcwMDkxMTkyMQ@@._V1_SX300.jpg,"27,521",NA,0
1985,Legend,dubious,25000000,15502112,15502112,54126394,33562937,33562937,89469,"English, Italian","USA, UK",William Hjortsberg,NA,6.4,Ridley Scott,18-Apr-86,"Tom Cruise, Mia Sara, Tim Curry, David Bennent","Fantasy, Adventure, Romance",Nominated for 1 Oscar. Another 1 win & 10 nominations.,89 min,movie,http://ia.media-imdb.com/images/M/MV5BMjI3OTg2NTQ5Nl5BMl5BanBnXkFtZTgwMzY3MjQxMDE@._V1_SX300.jpg,"35,815",NA,-1
1985,My Beautiful Laundrette,men,400000,#N/A,#N/A,866022,#N/A,#N/A,91578,"English, Urdu",UK,Hanif Kureishi (by),NA,7,Stephen Frears,1-Apr-86,"Daniel Day-Lewis, Richard Graham, Winston Graham, Dudley Thomas","Comedy, Drama, Romance",Nominated for 1 Oscar. Another 7 wins & 4 nominations.,97 min,movie,http://ia.media-imdb.com/images/M/MV5BMTc0MjMzNjY4M15BMl5BanBnXkFtZTYwNTQ1NTk5._V1_SX300.jpg,"8,770",NA,2
1985,Red Sonja,ok,17900000,6905861,6905861,38754498,14951574,14951574,89893,English,"Netherlands, USA","Robert E. Howard (character), Clive Exton, George MacDonald Fraser",NA,4.9,Richard Fleischer,3-Jul-85,"Brigitte Nielsen, Arnold Schwarzenegger, Sandahl Bergman, Paul L. Smith","Action, Adventure, Fantasy",1 win & 2 nominations.,89 min,movie,http://ia.media-imdb.com/images/M/MV5BMjIzMDk2NTcxMV5BMl5BanBnXkFtZTcwMzUxMTM4NA@@._V1_SX300.jpg,"23,538",NA,3
1985,Return to Oz,ok,27000000,10618813,10618813,58456506,22990322,22990322,89908,English,"UK, USA","L. Frank Baum (novels), Gill Dennis, Walter Murch",42,6.7,Walter Murch,21-Jun-85,"Fairuza Balk, Nicol Williamson, Jean Marsh, Piper Laurie","Adventure, Family, Fantasy",Nominated for 1 Oscar. Another 5 nominations.,113 min,movie,http://ia.media-imdb.com/images/M/MV5BMTQ4ODQyNDU3MV5BMl5BanBnXkFtZTcwODUyNTUyMQ@@._V1_SX300.jpg,"16,314",NA,3
1985,The Color Purple,ok,15000000,93589701,93589701,32475836,202626921,202626921,88939,English,USA,"Alice Walker (novel), Menno Meyjes (screenplay)",NA,7.8,Steven Spielberg,18-Dec-85,"Danny Glover, Whoopi Goldberg, Margaret Avery, Oprah Winfrey",Drama,Nominated for 11 Oscars. Another 14 wins & 9 nominations.,154 min,movie,http://ia.media-imdb.com/images/M/MV5BMTUzOTkxNjY4M15BMl5BanBnXkFtZTgwNjE5MDgxMTE@._V1_SX300.jpg,"49,877",NA,3
